dataset_name,n_train_traces,sktr_acc_micro,sktr_edit,sktr_f1@10,sktr_f1@25,sktr_f1@50,argmax_acc_micro,argmax_edit,argmax_f1@10,argmax_f1@25,argmax_f1@50,results_csv_path
50salads,1,48.47405600874611,48.462217095209425,57.11835705598146,49.25230456059118,42.65437454776304,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_1_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,2,79.32511983853334,74.59537635921906,81.97576261148134,78.17560707345926,70.84042141851918,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_2_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,3,79.38020351526364,74.57357602048974,81.77294108633671,78.3307712599495,70.4990069574256,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_3_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,4,78.83525355310739,74.47458748294267,81.70457238513589,78.20097438687787,70.11690597294213,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_4_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,5,82.14574047599025,74.11006566231151,82.16091018510579,80.31276297875522,71.1547461431736,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_5_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,6,82.31099150618114,75.27989680304148,82.71947095248163,80.9574452621072,71.78462804818601,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_6_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,7,82.30174081237911,74.90687662541276,82.89705927369455,80.8509868288165,72.00785932765311,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_7_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,8,82.24119081658398,75.40277648167151,83.01682315777093,81.1790346391116,72.01719086848632,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_8_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
50salads,10,82.16886721049534,73.96691881374561,82.30472658161877,80.35518563435019,71.34803817467534,82.20082415272054,57.29812374180203,67.47860171293028,66.02423900039784,58.52879216083952,results/50salads/50salads_train_10_hyperparam_search_alpha_0.05_weights_unigram_super_heavy.csv
